Superheldin	ˈz uː p ɐ ˌh ɛ l d ɪ n
Superlativ	ˈz uː p ɐ l a t iː f
Supermarkt	ˈz uː p ɐ ˌm a ʁ k t
Supermärkte	ˈz uː p ɐ ˌm ɛ ʁ k t ə
superstitiös	z u p ɐ s t i ˈt͡s i̯ øː s
supertoll	ˈz uː p ɐ ˌt ɔ l
superzäh	ˈz u p ɐ ˌt͡s ɛː
superzäh	ˈz u p ɐ ˌt͡s eː
supi	ˈz uː p i
Suppe	ˈz ʊ p ə
Suppen	ˈz ʊ p m̩
Suppen	ˈz ʊ p ə n
suppen	ˈz ʊ p ə n
Suppengewürz	ˈz ʊ p n̩ . ɡ ə ˌv ʏ r t͡s
Suppengewürzen	ˈz ʊ p n̩ . ɡ ə ˌv ʏ r t͡s n̩
Suppengewürzes	ˈz ʊ p n̩ . ɡ ə ˌv ʏ r t͡s ə s
Suppengrün	ˈz ʊ p n̩ ˌɡ ʁ yː n
Suppenkraut	ˈz ʊ p n̩ ˌk ʁ a ʊ̯ t
Suppenkraute	ˈz ʊ p n̩ ˌk ʀ a ʊ̯ t ə
Suppenkräutern	ˈz ʊ p n̩ ˌk ʀ ɔ ɪ̯ t ɐ n̩
Suppenkrautes	ˈz ʊ p n̩ ˌk ʀ a ʊ̯ t ə s
Suppenkrauts	ˈz ʊ p n̩ ˌk ʀ a ʊ̯ t͡s
Suppenküche	ˈz ʊ p n̩ ˌk ʏ ç ə
Suppenlöffel	ˈz ʊ p n̩ ˌl œ f l̩
suppig	ˈz ʊ p ɪ ç
suppig	ˈz ʊ p ɪ k
Supplement	ˌz ʊ p l ə ˈm ɛ n t
supplementär	z ʊ p l e m ɛ n ˈt ɛː ɐ̯
supponieren	z ʊ p o ˈn iː ʁ ə n
suppressiv	z ʊ p ʁ ɛ ˈs iː f
Suprafluidität	ˌz u p ʁ a f l u i d i ˈt ɛː t
suprapubisch	ˌz uː p ʁ a ˈp uː b ɪ ʃ
Surinam	ˈz uː r i n a m
Surrealismus	z ʊ ʁ e a ˈl ɪ s m ʊ s
Susanne	z u ˈz a n ə
Susanne	s u ˈs a n ə
Sushi	ˈz uː ʃ i
Sushi	ˈs uː ʃ i
suspendieren	z ʊ s p ɛ n ˈd iː ʁ ə n
Suspension	ˌs ʊ s p ɛ n ˈs j oː n
süß	z yː s
süß	s yː s
Süßdolde	ˈz yː s ˌd ɔ l d ə
Süße	ˈz yː s ə
Süßen	ˈz yː s n̩
Süßholz	ˈz yː s ˌh ɔ l t͡s
Süßhölzer	ˈz yː s ˌh œ l t s ɐ
Süßigkeit	ˈz yː s ɪ ç ˌk a ɪ̯ t
Süßigkeiten	ˈz yː s ɪ ç ˌk a ɪ̯ t n̩
Süßkartoffel	ˈz yː s ˌk a ʁ t ɔ f l̩
Süßkirsche	ˈz yː s ˌk ɪ ʁ ʃ ə
Süßkram	ˈz yː s k ʁ aː m
Süßreserve	z y s r e z ɝ v ə
Süßspeise	ˈz yː s ˌʃ p a ɪ̯ z ə
Süßspeisen	ˈz yː s ˌʃ p a ɪ̯ z n̩
Süßware	ˈz yː s ˌv aː ʁ ə
Süßwasser	ˈz yː s v a s ɐ
Süßwasserfisch	ˈz yː s v a s ɐ ˌf ɪ ʃ
suszeptibel	z ʊ s t͡s ɛ p ˈt iː b l̩
Suszeptibilität	z ʊ s t͡s ɛ p t i b i l i ˈt ɛː t
Sütterlin	ˈz ʏ t ɐ l iː n
Sütterlinschrift	ˈz ʏ t ɐ l iː n ˌʃ ʁ ɪ f t
Svalbard	ˈs v aː l ˌb a r t
Sven	s v ɛ n
Sven	t s v ɛ n
swasiländisch	ˈs v aː z i ˌl ɛ n d ɪ ʃ
swasisch	ˈs v aː z ɪ ʃ
Swastika	ˈs v a s t i k a
Sweater	ˈs w ɛ t ɐ
Sweater	ˈs v ɛ t ɐ
Sweater	ˈs v eː t ɐ
Swimmingpool	ˈs v ɪ m ɪ ŋ p uː l
Swinemünde	s v iː n ə ˈm ʏ n d ə
Swinger	ˈs v ɪ ŋ ɐ
Swingerclub	ˈs v ɪ ŋ ɐ ˌk l ʊ p
Switch	s v ɪ t͡ʃ
switchen	ˈs v ɪ t͡ʃ n̩
sybaritisch	z y b a ˈʁ iː t ɪ ʃ
Syllogismus	z ʏ l o ˈɡ ɪ s m ʊ s
symbiotisch	ˌz ʏ m b i ˈoː t ɪ ʃ
Symbol	z ʏ m ˈb oː l
symbolisch	z ʏ m ˈb oː l ɪ ʃ
symbolisieren	z ʏ m b o l i ˈz iː ʁ ə n
symbolträchtig	z ʏ m ˈb oː l t r ɛ ç t ɪ ç
Symmetrie	z ʏ m e ˈt ʁ iː
sympathetisch	z ʏ m p a ˈt eː t ɪ ʃ
sympathicolytisch	z ʏ m p a t i k o ˈl yː t ɪ ʃ
Sympathie	ˌz ʏ m p a ˈt iː
sympathikolytisch	z ʏ m p a t i k o ˈl yː t ɪ ʃ
symphonisch	z ʏ m ˈf oː n ɪ ʃ
Symptom	z ʏ m p ˈt oː m
Symptomatik	z ʏ m p t o ˈm aː t ɪ k
symptomatisch	z ʏ m p t o ˈm aː t ɪ ʃ
Symptome	z ʏ m p ˈt oː m ə
Synagoge	ˌz y n a ˈɡ oː ɡ ə
synästhetisch	z y n ɛ s ˈt eː t ɪ ʃ
synchron	z ʏ n ˈk ʁ oː n
synchronisch	z ʏ n ˈk ʁ oː n i ʃ
Synchronizität	z ʏ n k ʁ o n i t s i ˈt ɛː t
syndetisch	z ʏ n ˈd eː t ɪ ʃ
Syndikat	z ʏ n . d i ˈk aː t
syndyastisch	z ʏ n d y̯ ˈa s t ɪ ʃ
Synekdoche	z y ˈn ɛ k d ɔ χ e
synekdochisch	z y n ʔ ɛ k ˈd ɔ χ ɪ ʃ
synergistisch	ˌs ʏ n ɛ ʁ ˈɡ ɪ s t ɪ ʃ
Synkope	z ʏ n ˈk oː p ə
synonym	z y n o ˈn yː m
synoptisch	z y ˈn ɔ p t ɪ ʃ
synsemantisch	z ʏ n z e ˈm a n t ɪ ʃ
synsystematisch	z ʏ n z ʏ s t e ˈm aː t ɪ ʃ
Syntagma	z ʏ n ˈt a ɡ m a
syntagmatisch	z ʏ n t a ɡ ˈm aː t ɪ ʃ
syntaktisch	z ʏ n ˈt a k t ɪ ʃ
Syntax	ˈz ʏ n t a k s
syntaxonomisch	z ʏ n t a k s o ˈn oː m ɪ ʃ
Synthese	z ʏ n ˈt eː z ə
Synthesizer	ˈs ʏ n t ə s a ɪ̯ z ɐ
synthetisch	z ʏ n ˈt eː t ɪ ʃ
synthetisieren	ˌz ʏ n t e t i ˈz iː ʁ ə n
syntonisch	z ʏ n ˈt oː n ɪ ʃ
Syphilis	ˈz yː f i l ɪ s
Syrer	ˈz yː ʁ ɐ
Syrerin	ˈz yː ʁ ə ʁ ɪ n
Syrien	ˈz yː ʁ i ə n
Syrier	ˈz yː ʁ i̯ ɐ
syrisch	ˈz yː ʁ ɪ ʃ
System	z ɪ s ˈt eː m
System	z ʏ s ˈt eː m
systematisch	z ʏ s t e ˈm aː t ɪ ʃ
Systemfehler	z ʏ s ˈt eː m ˌf eː l ɐ
systemisch	z ʏ s t e ˈm ɪ ʃ
systemkonform	z ʏ s ˈt eː m k ɔ n ˌf ɔ ʁ m
systemlos	z ʏ s ˈt eː m ˌl oː s
systemoid	z ʏ s t e m o ˈiː t
systemweit	z ʏ s ˈt eː m ˌv a ɪ̯ t
Szene	ˈs t͡s eː n ə
Szene	ˈs eː n ə
Szene	ˈt͡s eː n ə
Szeneviertel	ˈs t͡s eː n ə ˌf ɪ ʁ t l̩
szenig	ˈs t͡s eː n ɪ ç
szenig	ˈs t͡s eː n ɪ k
szenisch	ˈs t͡s eː n ɪ ʃ
Szepter	ˈs t͡s ɛ p t ɐ
szientifisch	s t͡s i̯ ɛ n ˈt iː f ɪ ʃ
T	t eː
Tabak	ˈt aː b a k
Tabak	ˈt a b a k
Tabak	t a ˈb a k
Tabake	ˈt aː b a k ə
Tabake	ˈt a b a k ə
Tabake	t a ˈb a k ə
Tabaken	ˈt aː b a k ə n
Tabaken	ˈt a b a k ə n
Tabaken	t a ˈb a k ə n
Tabakkäfer	ˈt aː b a k ˌk ɛː f ɐ
Tabaks	ˈt aː b a k s
Tabaks	ˈt a b a k s
Tabaks	t a ˈb a k s
Tabatiere	t a b a ˈt i̯ eː ʁ ə
Tabatiere	t a b a ˈt i̯ eː ɐ̯
tabellarisch	t a b ɛ ˈl aː ʁ ɪ ʃ
Tabelle	t a ˈb ɛ l ə
tabellenförmig	t a ˈb ɛ l ə n ˌf œ ʁ m ɪ ç
Tablet	ˈt ɛ b l ə t
Tablett	t a ˈb l ɛ t
Tablettendose	t a ˈb l ɛ t n̩ ˌd oː z ə
tablettenförmig	t a ˈb l ɛ t n̩ ˌf œ ʁ m ɪ ç
tablettensüchtig	t a ˈb l ɛ t n̩ ˌz ʏ ç t ɪ ç
tabu	t a ˈb uː
Tabu	t a ˈb uː
Tacheles	ˈt a x ə l ə s
Tacho	ˈt a x o
Tachometer	ˌt a x o ˈm eː t ɐ
Tachometers	ˌt a x o ˈm eː t ɐ s
Tachos	ˈt a x o s
Tacken	ˈt a k ə n
Tacker	ˈt a k ɐ
tackern	ˈt a k ɐ n
Taco	ˈt a . k o
Tadel	ˈt aː d l̩
tadelnswert	ˈt aː d l̩ n s ˌv eː ɐ̯ t
Tadschikistan	t a ˈd͡ʒ iː k ɪ s t aː n
Tafel	ˈt aː f l̩
Tafelaufsatz	ˈt aː f l̩ ˌa ʊ̯ f z a t͡s
Tafelberg	ˈt aː f ə l b ɛ ʁ k
Täfelchen	ˈt ɛː f ə l ˌç ə n
tafelförmig	ˈt aː f l̩ ˌf œ ʁ m ɪ ç
tafelig	ˈt aː f l ɪ ç
tafelig	ˈt aː f l ɪ k
Täfelung	ˈt ɛː f ə l ʊ ŋ
taff	t a f
taften	ˈt a f t n̩
tag	t aː k
Tag	t aː k
Tag	t a x
Tag	t aː x
Tag	t aː ɡ̊
tagaktiv	ˈt aː k ʔ a k ˌt iː f
Tage	ˈt aː ɡ ə
tage	ˈt aː ɡ ə
Tagelöhner	ˈt aː ɡ ə ˌl øː n ɐ
tagen	ˈt aː ɡ ə n
Tagen	ˈt aː ɡ ə n
Tages	ˈt aː ɡ ə s
Tagesablauf	ˈt aː ɡ ə s ˌʔ a p l a ʊ̯ f
Tageshandel	ˈt aː ɡ ə s ˌh a n d ə l
tageshell	ˈt aː ɡ ə s ˈh ɛ l
Tageslicht	ˈt aː ɡ ə s l ɪ ç t
Tagesordnung	ˈt aː ɡ ə s ˌɔ ʁ t n ʊ ŋ
Tagesschau	ˈt aː ɡ ə s ˌʃ a ʊ̯
Tagesstätte	ˈt aː ɡ ə s ˌʃ t ɛ t ə
Tageszeit	ˈt aː ɡ ə s ˌt͡s a ɪ̯ t
Tageszeiten	ˈt aː ɡ ə s t s a ɪ̯ t ə n
Tageszeitung	ˈt aː ɡ ə s ˌt͡s a ɪ̯ t ʊ ŋ
taget	ˈt aː ɡ ə t
tageweise	ˈt aː ɡ ə ˌv a ɪ̯ z ə
Tagfalter	ˈt aː k ˌf a l t ɐ
taghell	ˈt aː k ˈh ɛ l
täglich	ˈt ɛː k l ɪ ç
täglich	ˈt eː k l ɪ ç
Tags	t aː k s
tagtäglich	ˌt aː k ˈt ɛː k l ɪ ç
tagtäglich	ˌt aː k ˈt eː k l ɪ ç
Tagundnachtgleiche	ˌt aː k ʊ n t ˈn a x t ˌɡ l a ɪ̯ ç ə
Tagwerk	ˈt aː k ˌv ɛ ʁ k
Taifun	t a ɪ̯ ˈf uː n
Taiga	ˈt a ɪ̯ ɡ a
Taille	ˈt a l j ə
Taiwan	t a ɪ̯ ˈv aː n
Tajostadt	ˈt aː x o ˌʃ t a t
Takt	t a k t
takten	ˈt a k t n̩
Taktikwechsel	ˈt a k t ɪ k ˌv ɛ k s l̩
taktlos	ˈt a k t l oː s
Tal	t aː l
Tale	ˈt aː l ə
Talent	t a ˈl ɛ n t
talentfrei	t a ˈl ɛ n t f ʁ a ɪ̯
talentiert	t a l ɛ n ˈt iː ɐ̯ t
Taler	ˈt aː l ɐ
Täler	ˈt ɛː l ɐ
Täler	ˈt eː l ɐ
Tales	ˈt aː l ə s
Talg	t a l k
Talg	t a l ç
Talgdrüse	ˈt a l k ˌd ʁ yː z ə
Talib	t aː l ɪ p
Taliban	ˈt aː l ɪ ˌb aː n
Talisman	ˈt aː l ɪ s m a n
Talje	ˈt a l j ə
Talk	t a l k
Talk	t ɔː k
Talk	t oː k
Talkmaster	ˈt ɔː k m aː s t ɐ
Talkmasterinnen	ˈt ɔː k ˌm aː s t ə ʁ ɪ n ə n
Talkmastern	ˈt ɔː k ˌm aː s t ɐ n
Talkmasters	ˈt ɔː k ˌm aː s t ɐ s
Talkshow	ˈt ɔː k ˌʃ oː
talmudisch	t a l ˈm uː d ɪ ʃ
Talnebel	ˈt aː l n eː b l̩
Tals	t aː l s
Talsohle	ˈt aː l ˌz oː l ə
Talsperre	ˈt aː l ˌʃ p ɛ ʁ ə
tamam	t a ˈm aː m
Tamariske	t a m a ˈʁ ɪ s k ə
Tamburin	t a m b u ˈʁ iː n
Tamburin	ˈt a m b u ʁ iː n
Tamtam	t a m ˈt a m
Tamtam	ˈt a m t a m
Tamtams	t a m ˈt a m s
Tamtams	ˈt a m t a m s
Tand	t a n t
Tändelei	t ɛ n d ə ˈl a ɪ̯
tändeln	ˈt ɛ n d l̩ n
Tang	t a ŋ
tangibel	t a ŋ ˈɡ iː b l̩
Tangotänzer	ˈt a ŋ ɡ o ˌt ɛ n t͡s ɐ
Tangotänzerin	ˈt a ŋ ɡ o ˌt ɛ n t͡s ə ʁ ɪ n
Tanja	ˈt a n j a
tank	t a ŋ k
Tank	t a ŋ k
tanken	ˈt a ŋ k ə n
Tankuhr	ˈt a ŋ k ˌʔ uː ɐ̯
Tann	t a n
Tanne	ˈt a n ə
Tannen	ˈt a n ə n
tannen	ˈt a n ə n
Tannenbaum	ˈt a n n̩ ˌb a ʊ̯ m
Tannenbaum	ˈt a n ə n ˌb a ʊ̯ m
Tannenholz	ˈt a n ə n ˌh ɔ l t͡s
Tannennadel	ˈt a n ə n ˌn aː d l̩
Tannenzapfen	ˈt a n ə n ˌt s a p f ə n
Tannenzweig	ˈt a n ə n ˌt s v a ɪ̯ k
Tansania	t a n z a ˈn iː a
Tante	ˈt a n t ə
Tanten	ˈt a n t n̩
Tanten	ˈt a n t ə n
tantig	ˈt a n t ɪ ç
tantig	ˈt a n t ɪ k
Tanz	t a n t s
Tanzball	t a n t͡s b a l
tanzbar	ˈt a n t͡s b aː ɐ̯
tanze	ˈt a n t s ə
Tänze	ˈt ɛ n t͡s ə
tänzeln	ˈt ɛ n t͡s l̩ n
tanzen	ˈt a n t s ə n
Tänzer	ˈt ɛ n t͡s ɐ
Tänzerin	ˈt ɛ n t͡s ə ʁ ɪ n
Tanzes	ˈt a n t͡s ə s
Tanzfläche	ˈt a n t͡s ˌf l ɛ ç ə
Tanzkurs	ˈt a n t͡s ˌk ʊ ʁ s
Tanzsucht	ˈt a n t͡s ˌz ʊ x t
tanzt	t a n t͡s t
Tanzverbot	ˈt a n t s . f ə r ˌb oː t
Tapet	t a ˈp eː t
Tapete	t a ˈp eː t ə
tapezieren	ˌt a p e ˈt s iː ʁ ə n
tapfer	ˈt a p f ə r
Tapir	ˈt aː p iː ɐ̯
Tapir	t aː ˈp iː ɐ̯
Tapire	ˈt aː p iː ʁ ə
Tapire	t aː ˈp iː r ə
Tapirs	ˈt aː p iː ɐ̯ s
Tapirs	t aː ˈp iː ɐ̯ s
tappen	ˈt a p ə n
täppisch	ˈt ɛ p ɪ ʃ
Tara	ˈt aː ʁ a
Tarantel	t a ˈr a n . t ə l
tarentinisch	t a ʁ ɛ n ˈt iː n ɪ ʃ
Tarif	t a ˈʁ iː f
tariflich	t a ˈʁ iː f ˌl ɪ ç
Tarifzone	t a ˈʁ iː f ˌt͡s oː n ə
tarnen	ˈt a r n ə n
Tarnkappe	ˈt a ʁ n ˌk a p ə
Tarock	t a ˈʁ ɔ k
Tarte	ˈt a r t ə
Tarte	ˈt a r t ə
Tasche	ˈt a ʃ ə
Taschen	ˈt a ʃ n̩
Taschen	ˈt a ʃ ə n
Taschenapotheke	ˈt a ʃ n̩ . a p o ˌt eː k ə
Taschenapotheke	ˈt a ʃ ə n . a p o ˌt eː k ə
Taschenapotheken	ˈt a ʃ ə n . a p o ˌt eː k ə n
Taschengeld	ˈt a ʃ n̩ ˌɡ ɛ l t
Taschengeld	ˈt a ʃ ə n ˌɡ ɛ l t
Taschenlampe	ˈt a ʃ n̩ ˌl a m p ə
Taschenlampe	ˈt a ʃ ə n ˌl a m p ə
Taschenlampen	ˈt a ʃ ə n ˌl a m p ə n
Taschentuch	ˈt a ʃ ə n ˌt uː x
Taschenuhr	ˈt a ʃ ə n ˌʔ uː ɐ̯
Taschenwörterbuch	ˈt a ʃ ə n ˌv œ ʁ t ɐ b uː x
Taschenwörterbuche	ˈt a ʃ ə n ˌv œ ʁ t ɐ b uː x ə
Taschenwörterbücher	ˈt a ʃ ə n ˌv œ ʁ t ɐ b yː ç ɐ
Taschenwörterbüchern	ˈt a ʃ ə n ˌv œ ʁ t ɐ b yː ç ɐ n
Taschenwörterbuches	ˈt a ʃ ə n ˌv œ ʁ t ɐ b uː x ə s
Taschenwörterbuchs	ˈt a ʃ ə n ˌv œ ʁ t ɐ b uː x s
Taskforce	ˈt aː s k ˌf oː ɐ̯ s
tasmanisch	t a s ˈm aː n ɪ ʃ
Tasse	ˈt a s ə
Tassen	ˈt a s n
tassenförmig	ˈt a s n̩ ˌf œ ʁ m ɪ ç
Tastatur	t a s t a ˈt uː ɐ̯
Tastaturbelegung	t a s t a ˈt uː ʁ b ə ˌl eː ɡ ʊ ŋ
Taste	ˈt a s t ə
tasten	ˈt a s t ə n
Tastenbelegung	ˈt a s t ə n b ə ˌl eː ɡ ʊ ŋ
Tasteninstrumentenbauer	ˈt a s t n̩ ʔ ɪ n s t ʁ u ˌm ɛ n t n̩ b a ʊ̯ ɐ
Tasteninstrumentenhersteller	ˈt a s t n̩ ʔ ɪ n s t ʁ u ˌm ɛ n t n̩ h eː ɐ̯ ˌʃ t ɛ l ɐ
Tasteninstrumentenherstellers	ˈt a s t n̩ ʔ ɪ n s t ʁ u ˌm ɛ n t n̩ h eː ɐ̯ ˌʃ t ɛ l ɐ s
Tastsinn	ˈt a s t z i n
Tat	t aː t
Tatarisch	t a ˈt a ʁ ɪ ʃ
tatarisch	t a ˈt aː ʁ ɪ ʃ
Tatbestand	ˈt aː t b ə ˌʃ t a n t
Tatbestände	ˈt aː t b ə ˌʃ t ɛ n d ə
Tatbestandes	ˈt aː t b ə ˌʃ t a n d ə s
Tatbestands	ˈt aː t b ə ˌʃ t a n t s
täte	ˈt ɛː t ə
Taten	ˈt aː t n̩
Taten	ˈt aː t ə n
taten	ˈt aː t n̩
taten	ˈt aː t ə n
täten	ˈt ɛː t ə n
tatenlos	ˈt aː t n̩ ˌl oː s
Täter	ˈt ɛː t ɐ
Täter	ˈt eː t ɐ
Täterschaft	ˈt ɛː t ɐ ˌʃ a f t
Täterschaft	ˈt eː t ɐ ˌʃ a f t
Tätervolk	ˈt ɛː t ɐ ˌf ɔ l k
Tätervolk	ˈt eː t ɐ ˌf ɔ l k
tätest	ˈt ɛː t ə s t
tatet	ˈt aː t ə t
tätet	ˈt ɛː t ə t
tätig	ˈt ɛː t ɪ ç
tätig	ˈt eː t ɪ ç
tätig	ˈt ɛː t ɪ k
tätigen	ˈt ɛː t ɪ ɡ n̩
tätigen	ˈt eː t ɪ ɡ n̩
Tätigkeit	ˈt ɛː t ɪ ç ˌk a ɪ̯ t
Tätigkeiten	ˈt ɛː t ɪ ç ˌk a ɪ̯ t ə n
tatkräftig	ˈt aː t ˌk ʁ ɛ f t ɪ ç
tatkräftig	ˈt aː t ˌk ʁ ɛ f t ɪ k
tätlich	ˈt ɛː t l ɪ ç
tätlich	ˈt eː t l ɪ ç
Tatmotiv	ˈt aː t m o ˌt iː f
tätowieren	t ɛ t o ˈv iː ʁ ə n
tätowieren	t eː t o ˈv iː ʁ ə n
Tätowierung	t ɛ t o ˈv iː ʁ ʊ ŋ
Tätowierung	t eː t o ˈv iː ʁ ʊ ŋ
Tatsache	ˈt aː t ˌz a x ə
Tatsachenverdreher	ˈt aː t z a x n̩ f ɛ ɐ̯ ˌd ʁ eː ɛ ɐ
Tatsachenverdrehung	ˈt aː t z a x n̩ f ɛ ɐ̯ ˌd ʁ eː ʊ ŋ
tatsächlich	t aː t ˈz ɛ ç l ɪ ç
tätscheln	ˈt ɛ t͡ʃ l̩ n
tatschen	ˈt a t ʃ n̩
tatschen	ˈt a t ʃ ə n
tatst	t aː t s t
Tattoo	t a ˈt uː
Tattoo	t ɛ ˈt uː
Tattoo	ˈt ɛ t u
Tatütata	t a ˈt yː . t a ˌt aː
Tatütata	t a ˌt yː . t a ˈt aː
Tatze	ˈt a t͡s ə
Tau	t a ʊ̯
taub	t a ʊ̯ p
taubblind	ˈt a ʊ̯ p ˌb l ɪ n t
Taubblindheit	ˈt a ʊ̯ p ˌb l ɪ n t h a ɪ̯ t
Taube	ˈt a ʊ̯ . b ə
Tauben	ˈt a ʊ̯ b ə n
taubenblau	ˈt a ʊ̯ b n̩ ˌb l a ʊ̯
taubeneigroß	ˈt a ʊ̯ b n̩ ʔ a ɪ̯ ˌɡ ʁ oː s
taubengrau	ˈt a ʊ̯ b n̩ ˌɡ ʁ a ʊ̯
Taubenhaus	ˈt a ʊ̯ b n̩ ˌh a ʊ̯ s
Taubenschlag	ˈt a ʊ̯ b n̩ ˌʃ l aː k
Taubenschläge	ˈt a ʊ̯ b n̩ ˌʃ l ɛː ɡ ə
Taubenschlages	ˈt a ʊ̯ b n̩ ˌʃ l aː ɡ ə s
Taubenschlags	ˈt a ʊ̯ b n̩ ˌʃ l aː k s
Tauber	ˈt a ʊ̯ . b ə r
Täuber	ˈt ɔ ʏ̯ . b ə r
Taubheit	ˈt a ʊ̯ p h a ɪ̯ t
Täubin	ˈt ɔ ʏ̯ . b ɪ n
Täublein	ˈt ɔ ɪ̯ p l a ɪ̯ n
taubstumm	ˈt a ʊ p ʃ t ʊ m
tauchen	ˈt a ʊ̯ x ə n
Taucher	ˈt a ʊ̯ χ ɐ
Taucheruhr	ˈt a ʊ̯ x ɐ ˌʔ uː ɐ̯
taucht	t a ʊ̯ x t
tauen	ˈt a ʊ̯ ə n
Taufbecken	ˈt a ʊ̯ f ˌb ɛ k n̩
Taufbecken	ˈt a ʊ̯ f ˌb ɛ k ŋ̩
Taufe	ˈt a ʊ̯ f ə
taufen	ˈt a ʊ̯ f n̩
Taufen	ˈt a ʊ̯ f ɱ̩
Taufen	ˈt a ʊ̯ f ə n
Täufer	ˈt ɔ ʏ̯ f ɐ
taufrisch	ˈt a ʊ̯ f ʁ ɪ ʃ
Taufschein	ˈt a ʊ̯ f ʃ a ɪ̯ n
Taufscheinchrist	ˈt a ʊ̯ f ʃ a ɪ̯ n ˌk ʁ ɪ s t
Taufstein	ˈt a ʊ̯ f ˌʃ t a ɪ̯ n
Taugenichts	ˈt a ʊ̯ ɡ ə n ɪ ç t s
tauglich	ˈt a ʊ̯ k l ɪ ç
Tauglichkeit	ˈt a ʊ̯ k l ɪ ç ˌk a ɪ̯ t
taugt	t a ʊ̯ k t
taugt	t a ʊ̯ x t
taumelig	ˈt a ʊ̯ m ə l ɪ ç
taumelig	ˈt a ʊ̯ m ə l ɪ k
taumeln	ˈt a ʊ̯ m ə l n
Tausch	t a ʊ̯ ʃ
tauschen	ˈt a ʊ̯ ʃ ə n
täuschen	ˈt ɔ ɪ̯ ʃ ə n
Täuschung	ˈt ɔ ɪ̯ ʃ ʊ ŋ
Tausend	ˈt a ʊ̯ z n̩ t
tausend	ˈt a ʊ̯ z n̩ t
tausend	ˈt a ʊ̯ z ə n t
tausenderlei	ˈt a ʊ̯ . z n̩ . d ɐ . l a ɪ̯
tausendfach	ˈt a ʊ̯ z n̩ t f a χ
tausendjährig	ˈt a ʊ̯ z n̩ t ˌj ɛː ʁ ɪ ç
tausendmal	ˈt a ʊ̯ z n̩ t m aː l
Tausendschön	ˈt a ʊ̯ z n̩ t ˌʃ øː n
Tausendschönchen	ˈt a ʊ̯ z n̩ t ˌʃ øː n ç ə n
tausendste	ˈt a ʊ̯ z n̩ t͡s t ə
Tausi	ˈt a ʊ z i
Tautropfen	ˈt a ʊ̯ ˌt ʁ ɔ p͡f n̩
Tauwurm	ˈt a ʊ̯ ˌv ʊ r m
Taverne	t a ˈv ɛ ʁ n ə
taxativ	ˌt a k s a ˈt iː f
Taxe	ˈt a k s ə
Taxi	ˈt a k s i
taxieren	t a ˈk s iː r ə n
Taxifahrer	ˈt a k s i ˌf aː ʁ ə ʁ
Taxifahrerin	ˈt a k s i ˌf aː ʁ ə ʁ ɪ n
Taxler	ˈt a k s l ɐ
Tbilissi	t ə ˈb iː l ɪ s i
Tbilissi	t ə b i ˈl ɪ s i
teaken	ˈt iː k n̩
Team	t iː m
teambildend	ˈt iː m ˌb ɪ l d ə n t
teamfähig	ˈt iː m ˌf ɛː ɪ ç
Teamgeist	t iː m ɡ a ɪ̯ s t
Teaser	ˈt iː z ɐ
Technik	ˈt ɛ ç n ɪ k
Techniker	ˈt ɛ ç n i k ɐ
Technikerin	ˈt ɛ ç n ɪ k ə ʁ ɪ n
technikfeindlich	ˈt ɛ ç n ɪ k ˌf a ɪ̯ n t l ɪ ç
technogen	t ɛ ç n o ˈɡ eː n
Technolekt	t ɛ ç n o ˈl ɛ k t
Technologie	t ɛ ç . n o . l o ˈɡ iː
Teckel	ˈt ɛ k ə l
Teddybär	ˈt ɛ d i ˌb ɛː ɐ̯
Teddybären	ˈt ɛ d i ˌb ɛː ʁ ə n
Teddybären	ˈt ɛ d i ˌb ɛː ɐ̯ n
Teddybärs	ˈt ɛ d i ˌb ɛː ɐ̯ s
Tee	t eː
Tee	t iː
Teebeutel	ˈt eː ˌb ɔ ʏ̯ t ə l
Teeglas	ˈt eː ɡ l aː s
Teehaus	ˈt eː ˌh a ʊ̯ s
Teehäuschen	ˈt eː ˌh ɔ ʏ̯ s ç ə n
Teehäuschens	ˈt eː ˌˈh ɔ ɪ̯ s ç ə n s
Teekanne	ˈt eː ˌk a n ə
Teelicht	ˈt eː ˌl ɪ ç t
Teelöffel	ˈt eː ˌl œ f l̩
Teelöffelchen	ˈt eː ˌl œ f l̩ . ç ə n
Teenager	ˈt iː n ˌɛ ɪ̯ . d ʒ ɐ
Teenager	ˈt iː . n e . d ʒ ɐ
Teenager	ˈt eː ˌn aː ɡ ɐ
Teenie	ˈt iː n i
Teer	t eː ɐ̯
teeren	ˈt eː ʁ ə n
Teeren	ˈt eː ʁ ə n
Tees	t eː s
Tees	t iː s
Teesieb	ˈt eː z iː p
Tefillin	t e f ɪ ˈl iː n
Teheran	ˈt eː h e ˌʁ aː n
Teheran	ˈt eː ə ˌʁ aː n
Teich	t a ɪ̯ ç
Teiche	ˈt a ɪ̯ ç ə
Teichfrosch	ˈt a ɪ̯ ç ˌf ʁ ɔ ʃ
Teichmolch	ˈt a ɪ̯ ç ˌm ɔ l ç
Teichrose	ˈt a ɪ̯ ç ˌʁ oː z ə
Teichwasserläufer	ˈt a ɪ̯ ç v a s ɐ ˌl ɔ ɪ̯ f ɐ
Teig	t a ɪ̯ k
Teig	t a ɪ̯ ç
teigig	ˈt a ɪ̯ ɡ ɪ ç
teigig	ˈt a ɪ̯ ɡ ɪ k
Teigling	ˈt a ɪ̯ k l ɪ ŋ
